selector,padding,font-size,display_ block,display_ flex,display_ grid,display_ inline-block,display_ inline-flex,display_ list-item,display_ none,display_ table,"font-family_ ""FontAwesome""","font-family_ ""Open Sans"", sans-serif","font-family_ Arial, sans-serif",font-family_ inherit,"font-family_ monospace, monospace","font-family_""sans-serif""",color_ #0A4FD5,color_ #0C263A,color_ #1B2D29,color_ #333,color_ #555,color_ #6B777F,color_ #B0B3BF,color_ #ff6600,color_ #fff,color_ #ffffff,color_ inherit,"color_ rgb(255, 255, 255)","color_ rgba(var(--text-color-light), 0.3)",color_ var(--bg-white),color_ var(--brand-color),color_ var(--error-color),color_ var(--secondary-color),color_ var(--success-color),color_ var(--text-color),color_ var(--text-color-2),color_ var(--text-color-3),color_ var(--text-color-light),color_ var(--title-color),color_ var(--title-color-style2),color_ var(--warning-color),color_ var(--wh-color),color_ white,color_#000000
html[data-bs-theme=dark] .swiper-nav__btn,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"html[data-bs-theme=dark] .swiper-nav__btn i,
html[data-bs-theme=dark] .swiper-nav__btn svg",0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"html[data-bs-theme=dark] .swiper-nav__btn.active, html[data-bs-theme=dark] .swiper-nav__btn:hover",0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"html[data-bs-theme=dark] .swiper-nav__btn.active i,
html[data-bs-theme=dark] .swiper-nav__btn.active svg, html[data-bs-theme=dark] .swiper-nav__btn:hover i,
html[data-bs-theme=dark] .swiper-nav__btn:hover svg",0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
html[data-bs-theme=dark] .testimonial__item-content p,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
html[data-bs-theme=dark] .testimonial__item:hover .testimonial__item-inner,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"html[data-bs-theme=dark] .testimonial__item:hover .testimonial__quote span i,
html[data-bs-theme=dark] .testimonial__item:hover .testimonial__quote span svg",0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"html[data-bs-theme=dark] .testimonial__quote span i,
html[data-bs-theme=dark] .testimonial__quote span svg",0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
html[data-bs-theme=dark] .accordion--style1 .accordion__item,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
html[data-bs-theme=dark] .cta--style1 .cta__content-inner,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
html[data-bs-theme=dark] .form-control,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
html[data-bs-theme=dark] .form-control--style1,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
html[data-bs-theme=dark] .sidebar__search form input,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
html[data-bs-theme=dark] .account__social-btn,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
html[data-bs-theme=dark] .trk-btn--outline,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
html[data-bs-theme=dark] .account__divider--style1::before,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
html[data-bs-theme=dark] .nav--feature .nav-link,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
html[data-bs-theme=dark] .social__link--style1,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"html[data-bs-theme=dark] .social__link--style1.active, html[data-bs-theme=dark] .social__link--style1:hover",0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"html[data-bs-theme=dark] .social__link--style1.active svg, html[data-bs-theme=dark] .social__link--style1:hover svg",0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
html[data-bs-theme=dark] .partner--gradient::after,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
.avatar-btn,0.0,16.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
.avatar-img,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
.inputContainer,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
.username,0.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
.dropdown,0.0,16.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
.dropdown-menu,8.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
